time (UTC),latitude (degrees_north),longitude (degrees_east),tmpsfc (K),ugrd10m (m s-1),vgrd10m (m s-1)
2023-12-31T00:00:00Z,42.0,286.5,271.7373,1.806394,-3.2000976
2023-12-31T00:00:00Z,42.0,287.0,271.6373,5.066394,-2.4300976
2023-12-31T00:00:00Z,42.0,287.5,273.8373,3.8063939,-1.3200977
2023-12-31T00:00:00Z,42.0,288.0,274.43732,4.346394,-1.4800977
2023-12-31T00:00:00Z,42.0,288.5,276.1373,4.126394,-1.1000977
2023-12-31T00:00:00Z,42.0,289.0,276.93732,3.326394,-0.40009764
2023-12-31T00:00:00Z,42.0,289.5,280.7373,6.946394,-0.53009766
2023-12-31T03:00:00Z,42.0,285.5,269.02203,3.223684,-3.1398413
2023-12-31T03:00:00Z,42.0,286.0,271.62204,0.44368407,-0.4498413
2023-12-31T03:00:00Z,42.0,286.5,271.02203,1.993684,-3.6898413
2023-12-31T03:00:00Z,42.0,287.0,270.62204,4.943684,-3.2398412
2023-12-31T03:00:00Z,42.0,287.5,272.22202,2.543684,-1.5998412
2023-12-31T03:00:00Z,42.0,288.0,271.82202,3.873684,-1.8398412
2023-12-31T03:00:00Z,42.0,288.5,273.02203,3.293684,-0.9398413
2023-12-31T03:00:00Z,42.0,289.0,274.12204,3.183684,-1.2598413
2023-12-31T03:00:00Z,42.0,289.5,280.62204,7.013684,-4.199841
2023-12-31T06:00:00Z,42.0,285.5,269.77277,2.68115,-2.951416
2023-12-31T06:00:00Z,42.0,286.0,271.37277,0.3711499,0.39858398
2023-12-31T06:00:00Z,42.0,286.5,270.67276,1.8211498,-2.531416
2023-12-31T06:00:00Z,42.0,287.0,270.27277,4.62115,-2.651416
2023-12-31T06:00:00Z,42.0,287.5,271.27277,2.46115,-0.56141603
2023-12-31T06:00:00Z,42.0,288.0,270.97275,3.4311497,-1.231416
2023-12-31T06:00:00Z,42.0,288.5,271.87277,3.5311499,-1.1614159
2023-12-31T06:00:00Z,42.0,289.0,272.47275,2.7811499,-0.661416
2023-12-31T06:00:00Z,42.0,289.5,280.57275,6.7311497,-3.3914158
2023-12-31T09:00:00Z,42.0,285.5,270.27277,2.6149046,-2.174077
2023-12-31T09:00:00Z,42.0,286.0,271.37277,0.32490477,1.3759228
2023-12-31T09:00:00Z,42.0,286.5,270.57275,1.3149048,0.17592284
2023-12-31T09:00:00Z,42.0,287.0,271.07275,4.3949046,-2.3240771
2023-12-31T09:00:00Z,42.0,287.5,271.37277,2.0949047,-0.35407713
2023-12-31T09:00:00Z,42.0,288.0,270.77277,3.4249048,-1.1140771
2023-12-31T09:00:00Z,42.0,288.5,271.37277,3.3049047,-0.92407715
2023-12-31T09:00:00Z,42.0,289.0,271.47275,2.9649048,-0.27407715
2023-12-31T09:00:00Z,42.0,289.5,280.47275,7.2049046,-1.6740772
2023-12-31T12:00:00Z,42.0,285.5,269.27277,2.1209815,-2.4221802
2023-12-31T12:00:00Z,42.0,286.0,271.27277,0.6609814,-0.022180175
2023-12-31T12:00:00Z,42.0,286.5,271.37277,1.1409814,-0.8521802
2023-12-31T12:00:00Z,42.0,287.0,271.27277,3.8509815,-2.1921802
2023-12-31T12:00:00Z,42.0,287.5,271.97275,2.4409814,-1.4521801
2023-12-31T12:00:00Z,42.0,288.0,271.27277,3.1409814,-1.0521802
2023-12-31T12:00:00Z,42.0,288.5,271.17276,2.0009813,-0.21218017
2023-12-31T12:00:00Z,42.0,289.0,271.47275,2.0209813,-0.34218016
2023-12-31T12:00:00Z,42.0,289.5,280.37277,5.7909813,-2.35218
2023-12-31T15:00:00Z,42.0,285.5,271.2,2.4307055,-2.3111963
2023-12-31T15:00:00Z,42.0,286.0,278.30002,0.63070554,0.3688037
2023-12-31T15:00:00Z,42.0,286.5,275.2,2.6107056,-2.1911962
2023-12-31T15:00:00Z,42.0,287.0,275.2,4.2107053,-2.5211961
2023-12-31T15:00:00Z,42.0,287.5,276.5,3.6607056,-2.0911963
2023-12-31T15:00:00Z,42.0,288.0,275.9,3.7907054,-1.4711963
2023-12-31T15:00:00Z,42.0,288.5,277.1,2.9807055,-0.94119626
2023-12-31T15:00:00Z,42.0,289.0,277.1,2.7207055,-0.82119626
2023-12-31T15:00:00Z,42.0,289.5,280.30002,4.5707054,-0.87119627
2023-12-31T18:00:00Z,42.0,285.5,273.4454,2.2154393,-1.7628247
2023-12-31T18:00:00Z,42.0,286.0,280.34543,0.6054394,-0.5728247
2023-12-31T18:00:00Z,42.0,286.5,276.0454,2.0854394,-1.1528246
2023-12-31T18:00:00Z,42.0,287.0,277.14542,4.0954394,-2.0128248
2023-12-31T18:00:00Z,42.0,287.5,278.9454,3.8554394,-1.5028247
2023-12-31T18:00:00Z,42.0,288.0,278.4454,3.9154394,-1.2228247
2023-12-31T18:00:00Z,42.0,288.5,279.24542,3.2654393,-0.6028247
2023-12-31T18:00:00Z,42.0,289.0,279.5454,2.9254394,-0.002824707
2023-12-31T18:00:00Z,42.0,289.5,280.34543,3.9954393,-0.4328247
2023-12-31T21:00:00Z,42.0,285.5,270.6893,1.9848608,-1.3932898
2023-12-31T21:00:00Z,42.0,286.0,274.38928,0.12486084,-0.7232898
2023-12-31T21:00:00Z,42.0,286.5,274.4893,0.98486084,-1.2332897
2023-12-31T21:00:00Z,42.0,287.0,273.1893,3.0648608,-1.1232898
2023-12-31T21:00:00Z,42.0,287.5,274.5893,2.8148608,-0.6632898
2023-12-31T21:00:00Z,42.0,288.0,274.1893,3.3248608,-0.053289793
2023-12-31T21:00:00Z,42.0,288.5,274.1893,2.1748607,0.15671021
2023-12-31T21:00:00Z,42.0,289.0,274.1893,1.4848608,0.5167102
2023-12-31T21:00:00Z,42.0,289.5,280.28928,4.154861,0.7167102
2024-01-01T00:00:00Z,42.0,285.5,270.00128,1.2811499,-1.0029334
2024-01-01T00:00:00Z,42.0,286.0,272.00128,0.6311499,-0.072933346
2024-01-01T00:00:00Z,42.0,286.5,273.00128,0.1111499,-1.5029333
2024-01-01T00:00:00Z,42.0,287.0,271.1013,1.4011499,-1.3629333
2024-01-01T00:00:00Z,42.0,287.5,271.80127,1.2811499,-0.8229333
2024-01-01T00:00:00Z,42.0,288.0,272.1013,3.01115,-0.80293334
2024-01-01T00:00:00Z,42.0,288.5,272.50128,2.95115,-0.33293334
2024-01-01T00:00:00Z,42.0,289.0,272.20126,2.1211498,0.42706665
2024-01-01T00:00:00Z,42.0,289.5,280.30127,4.91115,1.2970666
2024-01-01T03:00:00Z,42.0,285.5,269.55225,0.9680273,-0.1517871
2024-01-01T03:00:00Z,42.0,286.0,272.65225,0.5780273,0.76821285
2024-01-01T03:00:00Z,42.0,286.5,271.75226,0.84802735,-0.3217871
2024-01-01T03:00:00Z,42.0,287.0,272.35226,1.7580273,-0.26178712
2024-01-01T03:00:00Z,42.0,287.5,272.25226,0.92802733,0.02821289
2024-01-01T03:00:00Z,42.0,288.0,272.05225,2.0580273,-0.6317871
2024-01-01T03:00:00Z,42.0,288.5,272.45224,1.9380273,-0.3117871
2024-01-01T03:00:00Z,42.0,289.0,272.45224,1.8380274,-0.08178711
2024-01-01T03:00:00Z,42.0,289.5,280.35226,5.338027,-0.5017871
2024-01-01T06:00:00Z,42.0,285.5,269.69986,0.8293384,-0.0029492187
2024-01-01T06:00:00Z,42.0,286.0,272.39987,-0.21066162,0.16705078
2024-01-01T06:00:00Z,42.0,286.5,270.59985,0.15933837,0.07705078
2024-01-01T06:00:00Z,42.0,287.0,271.19986,1.5893383,-0.052949216
2024-01-01T06:00:00Z,42.0,287.5,271.89987,1.5393384,0.30705076
2024-01-01T06:00:00Z,42.0,288.0,271.59985,2.3293383,-0.032949217
2024-01-01T06:00:00Z,42.0,288.5,272.19986,1.9593383,-0.2929492
2024-01-01T06:00:00Z,42.0,289.0,271.99985,1.6393384,-0.23294921
2024-01-01T06:00:00Z,42.0,289.5,280.29987,4.999338,-1.5929492
2024-01-01T09:00:00Z,42.0,285.5,268.7712,0.95643306,-0.4967627
2024-01-01T09:00:00Z,42.0,286.0,270.6712,-0.16356689,-0.6167627
2024-01-01T09:00:00Z,42.0,286.5,270.4712,-0.06356689,-0.48676267
2024-01-01T09:00:00Z,42.0,287.0,270.6712,1.236433,-0.64676267
2024-01-01T09:00:00Z,42.0,287.5,272.0712,0.3764331,-0.4967627
2024-01-01T09:00:00Z,42.0,288.0,271.7712,2.546433,-0.5167627
2024-01-01T09:00:00Z,42.0,288.5,271.4712,1.956433,-0.35676268
2024-01-01T09:00:00Z,42.0,289.0,271.4712,1.616433,-0.48676267
2024-01-01T09:00:00Z,42.0,289.5,280.2712,5.116433,-1.7367626
2024-01-01T12:00:00Z,42.0,285.5,268.82858,0.80253416,-0.8903833
2024-01-01T12:00:00Z,42.0,286.0,270.72858,-0.8174658,-0.9503833
2024-01-01T12:00:00Z,42.0,286.5,269.82858,0.08253418,-1.5503832
2024-01-01T12:00:00Z,42.0,287.0,270.02856,1.0525341,-0.9503833
2024-01-01T12:00:00Z,42.0,287.5,271.22858,0.20253417,-0.6703833
2024-01-01T12:00:00Z,42.0,288.0,270.82858,1.5825342,-0.68038327
2024-01-01T12:00:00Z,42.0,288.5,271.22858,1.2425342,-0.8403833
2024-01-01T12:00:00Z,42.0,289.0,271.12857,0.99253416,-0.8903833
2024-01-01T12:00:00Z,42.0,289.5,280.12857,3.132534,-2.4503832
2024-01-01T15:00:00Z,42.0,285.5,273.96906,0.9463501,-1.2233496
2024-01-01T15:00:00Z,42.0,286.0,275.86905,-1.4236499,-0.8333496
2024-01-01T15:00:00Z,42.0,286.5,275.16904,0.5663501,-2.2033496
2024-01-01T15:00:00Z,42.0,287.0,275.36905,2.68635,-1.8433496
2024-01-01T15:00:00Z,42.0,287.5,277.16904,2.26635,-1.5833496
2024-01-01T15:00:00Z,42.0,288.0,276.66904,2.09635,-1.6533495
2024-01-01T15:00:00Z,42.0,288.5,277.16904,1.14635,-1.6633496
2024-01-01T15:00:00Z,42.0,289.0,277.36905,0.98635006,-1.6733496
2024-01-01T15:00:00Z,42.0,289.5,280.16904,1.90635,-3.8233495
2024-01-01T18:00:00Z,42.0,285.5,275.58063,1.1785327,-1.7639233
2024-01-01T18:00:00Z,42.0,286.0,277.2806,-1.8414673,-0.8539233
2024-01-01T18:00:00Z,42.0,286.5,277.08063,1.1785327,-2.9739232
2024-01-01T18:00:00Z,42.0,287.0,277.2806,2.8885326,-2.4239233
2024-01-01T18:00:00Z,42.0,287.5,279.48062,2.4285326,-2.0039232
2024-01-01T18:00:00Z,42.0,288.0,278.68063,2.3585327,-1.4939233
2024-01-01T18:00:00Z,42.0,288.5,279.68063,1.3485327,-1.5439233
2024-01-01T18:00:00Z,42.0,289.0,279.3806,1.3985326,-1.5039233
2024-01-01T18:00:00Z,42.0,289.5,280.18063,1.3685327,-3.3339233
2024-01-01T21:00:00Z,42.0,285.5,270.83487,0.8813403,-1.3960425
2024-01-01T21:00:00Z,42.0,286.0,273.53488,-1.7586596,-0.28604248
2024-01-01T21:00:00Z,42.0,286.5,271.93488,0.11134033,-1.9860424
2024-01-01T21:00:00Z,42.0,287.0,272.13486,2.2613404,-1.9260424
2024-01-01T21:00:00Z,42.0,287.5,273.83487,1.9913403,-0.6260425
2024-01-01T21:00:00Z,42.0,288.0,273.13486,1.1113403,-0.95604247
2024-01-01T21:00:00Z,42.0,288.5,273.63486,0.5413403,-1.3560425
2024-01-01T21:00:00Z,42.0,289.0,273.63486,-0.45865965,-1.6360425
2024-01-01T21:00:00Z,42.0,289.5,280.03488,0.43134034,-3.3460424
2024-01-02T00:00:00Z,42.0,285.5,268.1,0.9844287,-1.4355639
2024-01-02T00:00:00Z,42.0,286.0,270.1,-0.48557127,-0.70556396
2024-01-02T00:00:00Z,42.0,286.5,269.30002,-0.5155713,-1.5855639
2024-01-02T00:00:00Z,42.0,287.0,269.80002,1.9044287,-1.9855639
2024-01-02T00:00:00Z,42.0,287.5,270.5,1.1144286,-0.5555639
2024-01-02T00:00:00Z,42.0,288.0,270.4,0.9444287,-0.79556394
2024-01-02T00:00:00Z,42.0,288.5,271.2,-0.07557128,-1.495564
2024-01-02T00:00:00Z,42.0,289.0,271.30002,-0.56557125,-0.88556397
2024-01-02T00:00:00Z,42.0,289.5,280.0,-0.35557127,-2.6455638
2024-01-02T03:00:00Z,42.0,285.5,267.07996,1.0987475,-1.760415
2024-01-02T03:00:00Z,42.0,286.0,269.67996,-0.11125244,-0.650415
2024-01-02T03:00:00Z,42.0,286.5,269.27997,0.38874754,-2.770415
2024-01-02T03:00:00Z,42.0,287.0,269.47995,1.7887475,-2.180415
2024-01-02T03:00:00Z,42.0,287.5,270.17996,0.10874756,-1.560415
2024-01-02T03:00:00Z,42.0,288.0,269.97995,0.06874756,-1.4004151
2024-01-02T03:00:00Z,42.0,288.5,270.57996,-0.11125244,-1.550415
2024-01-02T03:00:00Z,42.0,289.0,270.97995,-0.0012524414,-1.110415
2024-01-02T03:00:00Z,42.0,289.5,280.07996,0.95874757,-2.330415
2024-01-02T06:00:00Z,42.0,285.5,266.58505,1.09656,-2.0805492
2024-01-02T06:00:00Z,42.0,286.0,269.38507,0.086560056,-0.5905493
2024-01-02T06:00:00Z,42.0,286.5,268.88507,0.6465601,-3.1305492
2024-01-02T06:00:00Z,42.0,287.0,269.08505,2.36656,-2.4905493
2024-01-02T06:00:00Z,42.0,287.5,269.88507,0.41656005,-0.6805493
2024-01-02T06:00:00Z,42.0,288.0,269.78506,0.80656004,-0.9305493
2024-01-02T06:00:00Z,42.0,288.5,270.28506,0.51656,-1.0105493
2024-01-02T06:00:00Z,42.0,289.0,270.68506,0.45656005,-1.3605493
2024-01-02T06:00:00Z,42.0,289.5,280.08505,1.6565601,-3.0205493
2024-01-02T09:00:00Z,42.0,285.5,265.93582,1.1672217,-2.055061
2024-01-02T09:00:00Z,42.0,286.0,269.03583,-0.06277832,-0.515061
2024-01-02T09:00:00Z,42.0,286.5,268.43582,0.86722165,-3.175061
2024-01-02T09:00:00Z,42.0,287.0,268.43582,2.6072216,-2.705061
2024-01-02T09:00:00Z,42.0,287.5,269.83582,0.79722166,-0.28506103
2024-01-02T09:00:00Z,42.0,288.0,269.33582,1.0572217,-0.885061
2024-01-02T09:00:00Z,42.0,288.5,270.13583,1.0672216,-0.56506103
2024-01-02T09:00:00Z,42.0,289.0,270.43582,1.0572217,-0.925061
2024-01-02T09:00:00Z,42.0,289.5,279.93582,2.7072215,-2.305061
2024-01-02T12:00:00Z,42.0,285.5,265.07864,1.1598877,-2.0780542
2024-01-02T12:00:00Z,42.0,286.0,268.47864,0.119887695,-0.0780542
2024-01-02T12:00:00Z,42.0,286.5,267.77866,1.0798876,-3.3780541
2024-01-02T12:00:00Z,42.0,287.0,267.67865,2.7898877,-2.8580542
2024-01-02T12:00:00Z,42.0,287.5,268.97864,0.8398877,-0.4480542
2024-01-02T12:00:00Z,42.0,288.0,268.37863,1.3298876,-1.0880542
2024-01-02T12:00:00Z,42.0,288.5,269.57864,1.4298877,-1.1080542
2024-01-02T12:00:00Z,42.0,289.0,269.87863,1.2198876,-0.9080542
2024-01-02T12:00:00Z,42.0,289.5,279.77866,3.6698875,-4.2580543
2024-01-02T15:00:00Z,42.0,285.5,270.51202,1.3385082,-2.3417652
2024-01-02T15:00:00Z,42.0,286.0,275.41202,-0.2514917,0.17823486
2024-01-02T15:00:00Z,42.0,286.5,272.91202,1.8285083,-4.471765
2024-01-02T15:00:00Z,42.0,287.0,273.11203,3.2485082,-3.661765
2024-01-02T15:00:00Z,42.0,287.5,275.61203,1.0485083,-0.8217651
2024-01-02T15:00:00Z,42.0,288.0,274.51202,1.8185083,-1.1717651
2024-01-02T15:00:00Z,42.0,288.5,275.812,1.6285082,-0.8517651
2024-01-02T15:00:00Z,42.0,289.0,276.212,1.5885082,-0.62176514
2024-01-02T15:00:00Z,42.0,289.5,279.712,3.0585082,-2.041765
2024-01-02T18:00:00Z,42.0,285.5,275.08768,1.230459,-1.4430932
2024-01-02T18:00:00Z,42.0,286.0,278.48767,-0.329541,1.4569067
2024-01-02T18:00:00Z,42.0,286.5,276.58768,1.9404589,-3.393093
2024-01-02T18:00:00Z,42.0,287.0,276.7877,3.050459,-2.383093
2024-01-02T18:00:00Z,42.0,287.5,279.2877,1.4304589,-0.20309326
2024-01-02T18:00:00Z,42.0,288.0,278.08768,2.250459,0.12690674
2024-01-02T18:00:00Z,42.0,288.5,279.18768,2.000459,0.7369067
2024-01-02T18:00:00Z,42.0,289.0,279.18768,2.150459,0.57690674
2024-01-02T18:00:00Z,42.0,289.5,279.7877,3.020459,0.16690673
2024-01-02T21:00:00Z,42.0,285.5,270.30026,1.3817211,-1.2003759
2024-01-02T21:00:00Z,42.0,286.0,272.50027,-0.7082788,0.649624
2024-01-02T21:00:00Z,42.0,286.5,272.30026,1.4617212,-1.620376
2024-01-02T21:00:00Z,42.0,287.0,272.40027,3.1717212,-1.670376
2024-01-02T21:00:00Z,42.0,287.5,273.80026,2.6417212,-1.140376
2024-01-02T21:00:00Z,42.0,288.0,272.50027,1.9717212,-0.24037597
2024-01-02T21:00:00Z,42.0,288.5,273.40027,2.0217211,-0.28037596
2024-01-02T21:00:00Z,42.0,289.0,273.50027,1.6017212,0.30962402
2024-01-02T21:00:00Z,42.0,289.5,279.80026,4.301721,-0.700376
2024-01-03T00:00:00Z,42.0,285.5,267.80917,1.2951148,-1.329585
2024-01-03T00:00:00Z,42.0,286.0,269.70917,0.33511475,-0.59958494
2024-01-03T00:00:00Z,42.0,286.5,269.40915,0.66511476,-1.7995849
2024-01-03T00:00:00Z,42.0,287.0,270.80917,2.5251148,-1.4095849
2024-01-03T00:00:00Z,42.0,287.5,270.50916,1.5751147,0.010415039
2024-01-03T00:00:00Z,42.0,288.0,270.90915,2.8651147,-1.0295849
2024-01-03T00:00:00Z,42.0,288.5,270.90915,2.2051146,-0.09958496
2024-01-03T00:00:00Z,42.0,289.0,271.40915,1.9151148,-0.24958496
2024-01-03T00:00:00Z,42.0,289.5,279.80917,4.8151145,-0.7995849
2024-01-03T03:00:00Z,42.0,285.5,267.93906,1.4031177,-1.3967505
2024-01-03T03:00:00Z,42.0,286.0,269.43906,0.103117675,0.013249512
2024-01-03T03:00:00Z,42.0,286.5,269.03903,0.38311768,-1.1967504
2024-01-03T03:00:00Z,42.0,287.0,271.63904,3.0431175,-1.6067505
2024-01-03T03:00:00Z,42.0,287.5,270.43906,1.0331177,0.6832495
2024-01-03T03:00:00Z,42.0,288.0,271.03903,2.8231175,-1.2367505
2024-01-03T03:00:00Z,42.0,288.5,270.63904,2.1831176,0.08324951
2024-01-03T03:00:00Z,42.0,289.0,271.03903,1.6931176,0.8932495
2024-01-03T03:00:00Z,42.0,289.5,279.73904,4.0731177,1.4132495
2024-01-03T06:00:00Z,42.0,285.5,267.9838,1.4362036,-1.3305347
2024-01-03T06:00:00Z,42.0,286.0,269.28378,0.1962036,0.31946534
2024-01-03T06:00:00Z,42.0,286.5,268.9838,0.5362036,-0.62053466
2024-01-03T06:00:00Z,42.0,287.0,271.28378,2.8162036,-0.90053463
2024-01-03T06:00:00Z,42.0,287.5,270.78378,1.3462036,0.7794653
2024-01-03T06:00:00Z,42.0,288.0,271.1838,3.2662036,-0.65053463
2024-01-03T06:00:00Z,42.0,288.5,270.78378,2.3562036,0.20946532
2024-01-03T06:00:00Z,42.0,289.0,270.9838,2.1162035,0.5994653
2024-01-03T06:00:00Z,42.0,289.5,279.8838,5.5062037,0.8294653
2024-01-03T09:00:00Z,42.0,285.5,268.3435,1.4394555,-1.4303247
2024-01-03T09:00:00Z,42.0,286.0,270.3435,0.059455566,0.079675294
2024-01-03T09:00:00Z,42.0,286.5,269.8435,0.56945556,-1.2203246
2024-01-03T09:00:00Z,42.0,287.0,271.64352,3.5594554,-1.6203246
2024-01-03T09:00:00Z,42.0,287.5,271.2435,1.6494555,0.30967528
2024-01-03T09:00:00Z,42.0,288.0,271.8435,3.8994555,-0.9103247
2024-01-03T09:00:00Z,42.0,288.5,271.64352,2.7794554,-0.1503247
2024-01-03T09:00:00Z,42.0,289.0,271.14352,2.1794555,0.46967527
2024-01-03T09:00:00Z,42.0,289.5,279.7435,7.1894555,-0.2803247
2024-01-03T12:00:00Z,42.0,285.5,268.223,1.4540576,-1.6981176
2024-01-03T12:00:00Z,42.0,286.0,269.323,0.3940576,0.33188233
2024-01-03T12:00:00Z,42.0,286.5,269.723,0.8240576,-1.8181176
2024-01-03T12:00:00Z,42.0,287.0,271.12302,2.7540576,-2.4781177
2024-01-03T12:00:00Z,42.0,287.5,272.12302,1.8040576,-0.85811764
2024-01-03T12:00:00Z,42.0,288.0,271.62302,2.6540575,-1.4781176
2024-01-03T12:00:00Z,42.0,288.5,271.023,1.9740576,-0.70811766
2024-01-03T12:00:00Z,42.0,289.0,271.12302,1.8640575,-0.36811766
2024-01-03T12:00:00Z,42.0,289.5,280.023,4.5940576,-2.4981177
2024-01-03T15:00:00Z,42.0,285.5,272.4056,1.656853,-1.7908642
2024-01-03T15:00:00Z,42.0,286.0,276.3056,-0.12314697,1.4491357
2024-01-03T15:00:00Z,42.0,286.5,275.6056,1.396853,-1.1308643
2024-01-03T15:00:00Z,42.0,287.0,275.50558,3.2768528,-2.3008642
2024-01-03T15:00:00Z,42.0,287.5,277.00558,2.566853,-1.5808642
2024-01-03T15:00:00Z,42.0,288.0,275.6056,2.456853,-1.1608642
2024-01-03T15:00:00Z,42.0,288.5,277.00558,2.166853,-1.4208642
2024-01-03T15:00:00Z,42.0,289.0,277.00558,1.996853,-1.1108643
2024-01-03T15:00:00Z,42.0,289.5,280.00558,4.546853,-3.410864
2024-01-03T18:00:00Z,42.0,285.5,274.9294,1.981892,-1.3957177
2024-01-03T18:00:00Z,42.0,286.0,279.7294,-0.13810791,1.3042822
2024-01-03T18:00:00Z,42.0,286.5,278.0294,1.681892,-0.7957178
2024-01-03T18:00:00Z,42.0,287.0,277.8294,3.281892,-1.6457177
2024-01-03T18:00:00Z,42.0,287.5,280.0294,2.901892,-1.3157177
2024-01-03T18:00:00Z,42.0,288.0,279.0294,2.901892,-1.0857178
2024-01-03T18:00:00Z,42.0,288.5,280.0294,2.321892,-0.82571775
2024-01-03T18:00:00Z,42.0,289.0,280.3294,1.8718921,-0.38571778
2024-01-03T18:00:00Z,42.0,289.5,279.9294,3.001892,-2.6557176
2024-01-03T21:00:00Z,42.0,285.5,271.10614,1.6388988,-1.2071484
2024-01-03T21:00:00Z,42.0,286.0,273.30612,-1.141101,-0.23714843
2024-01-03T21:00:00Z,42.0,286.5,272.50613,0.2588989,-1.5871484
2024-01-03T21:00:00Z,42.0,287.0,272.90613,1.9688989,-1.7071484
2024-01-03T21:00:00Z,42.0,287.5,274.10614,1.788899,-1.2071484
2024-01-03T21:00:00Z,42.0,288.0,273.70615,2.1688988,-0.28714845
2024-01-03T21:00:00Z,42.0,288.5,273.70615,1.5988989,-0.047148436
2024-01-03T21:00:00Z,42.0,289.0,273.80612,1.3988988,0.41285154
2024-01-03T21:00:00Z,42.0,289.5,279.80612,1.9888989,-0.64714843
2024-01-04T00:00:00Z,42.0,285.5,270.82254,1.5731446,-0.5132959
2024-01-04T00:00:00Z,42.0,286.0,270.22253,0.72314453,0.6067041
2024-01-04T00:00:00Z,42.0,286.5,269.82254,-0.33685547,0.26670408
2024-01-04T00:00:00Z,42.0,287.0,269.92255,1.4531446,-0.2532959
2024-01-04T00:00:00Z,42.0,287.5,270.42255,0.7531445,-0.43329588
2024-01-04T00:00:00Z,42.0,288.0,270.92255,2.0231445,-0.9532959
2024-01-04T00:00:00Z,42.0,288.5,271.52255,2.4531446,-0.43329588
2024-01-04T00:00:00Z,42.0,289.0,271.72253,2.0131445,0.8767041
2024-01-04T00:00:00Z,42.0,289.5,279.92255,3.5531445,2.286704
2024-01-04T03:00:00Z,42.0,285.5,268.59058,0.8642773,-0.033032227
2024-01-04T03:00:00Z,42.0,286.0,270.2906,0.50427735,0.74696773
2024-01-04T03:00:00Z,42.0,286.5,270.09058,-0.10572265,1.3069677
2024-01-04T03:00:00Z,42.0,287.0,270.2906,1.2442774,0.48696777
2024-01-04T03:00:00Z,42.0,287.5,270.59058,0.19427735,0.54696774
2024-01-04T03:00:00Z,42.0,288.0,270.2906,1.3242773,-0.29303223
2024-01-04T03:00:00Z,42.0,288.5,270.69058,1.6842773,-0.30303222
2024-01-04T03:00:00Z,42.0,289.0,270.7906,1.7042773,-0.0030322266
2024-01-04T03:00:00Z,42.0,289.5,279.8906,4.8442774,-0.45303223
2024-01-04T06:00:00Z,42.0,285.5,269.99942,1.0612842,0.30390137
2024-01-04T06:00:00Z,42.0,286.0,270.69943,0.6312842,0.8539013
2024-01-04T06:00:00Z,42.0,286.5,270.7994,0.5612842,1.3939013
2024-01-04T06:00:00Z,42.0,287.0,270.69943,1.2212842,0.45390135
2024-01-04T06:00:00Z,42.0,287.5,270.99942,0.37128416,1.3239013
2024-01-04T06:00:00Z,42.0,288.0,270.99942,1.5812842,0.65390134
2024-01-04T06:00:00Z,42.0,288.5,271.49942,2.051284,0.64390135
2024-01-04T06:00:00Z,42.0,289.0,271.59943,1.7612841,0.8039014
2024-01-04T06:00:00Z,42.0,289.5,279.99942,4.561284,1.6039014
2024-01-04T09:00:00Z,42.0,285.5,269.94077,1.2368408,-0.30810302
2024-01-04T09:00:00Z,42.0,286.0,271.44077,0.6568408,0.12189697
2024-01-04T09:00:00Z,42.0,286.5,271.74075,0.3768408,1.031897
2024-01-04T09:00:00Z,42.0,287.0,272.04074,1.2468408,0.43189695
2024-01-04T09:00:00Z,42.0,287.5,272.54074,0.3468408,1.381897
2024-01-04T09:00:00Z,42.0,288.0,271.94077,1.2168407,0.85189694
2024-01-04T09:00:00Z,42.0,288.5,272.54074,1.7768408,0.561897
2024-01-04T09:00:00Z,42.0,289.0,272.44077,1.5068408,0.65189695
2024-01-04T09:00:00Z,42.0,289.5,279.84076,5.516841,0.79189694
2024-01-04T12:00:00Z,42.0,285.5,270.0004,1.5908471,-0.9411572
2024-01-04T12:00:00Z,42.0,286.0,270.6004,0.42084715,-0.051157225
2024-01-04T12:00:00Z,42.0,286.5,270.4004,0.34084716,0.69884276
2024-01-04T12:00:00Z,42.0,287.0,270.9004,1.3808471,0.11884277
2024-01-04T12:00:00Z,42.0,287.5,272.2004,0.53084713,1.4088427
2024-01-04T12:00:00Z,42.0,288.0,272.0004,1.4108472,0.77884275
2024-01-04T12:00:00Z,42.0,288.5,272.80038,1.8408471,0.28884277
2024-01-04T12:00:00Z,42.0,289.0,272.9004,1.6908472,0.11884277
2024-01-04T12:00:00Z,42.0,289.5,280.0004,4.510847,-0.23115723
2024-01-04T15:00:00Z,42.0,285.5,271.61774,1.5053735,-1.4374828
2024-01-04T15:00:00Z,42.0,286.0,277.81772,-0.16462646,-0.5374829
2024-01-04T15:00:00Z,42.0,286.5,276.31772,0.7653735,-1.1574829
2024-01-04T15:00:00Z,42.0,287.0,275.51773,2.6553736,-1.8674829
2024-01-04T15:00:00Z,42.0,287.5,276.61774,1.0853735,0.20251709
2024-01-04T15:00:00Z,42.0,288.0,275.71774,2.7053735,0.14251709
2024-01-04T15:00:00Z,42.0,288.5,276.51773,3.0253735,0.6425171
2024-01-04T15:00:00Z,42.0,289.0,277.21774,2.8353734,0.73251706
2024-01-04T15:00:00Z,42.0,289.5,280.01773,4.8453736,1.0325171
2024-01-04T18:00:00Z,42.0,285.5,272.30045,3.0220752,-4.1680493
2024-01-04T18:00:00Z,42.0,286.0,278.20044,3.132075,-3.6380491
2024-01-04T18:00:00Z,42.0,286.5,276.70044,3.372075,-5.0180492
2024-01-04T18:00:00Z,42.0,287.0,276.80045,4.1520753,-3.3780491
